* Measurement data measured by REW V5.30.9
* Source: B to A at 200 Hz Filtered
* Format: 
* Dated: Mar 12, 2024 9:59:19 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 200 Hz A = Antdroid IE v1.3 B = Harman2019_IE B was scaled by 0.1 dB  PK       Fc   20.00 Hz  Gain   3.00 dB  Q  0.600 PK       Fc    1500 Hz  Gain  -0.50 dB  Q  1.000 PK       Fc    3709 Hz  Gain  -1.00 dB  Q  0.700
* Measurement: Bassdroid
* Smoothing: None
* Frequency Step: 0.24999999 Hz
* Start Frequency: 20.187378 Hz
*
* Freq(Hz) SPL(dB)
10554.936750 74.234
10555.186750 74.233
10555.436750 74.233
10555.686750 74.233
10555.936750 74.232
10556.186750 74.232
10556.436750 74.232
10556.686750 74.232
10556.936750 74.231
10557.186750 74.231
10557.436750 74.231
10557.686750 74.231
10557.936750 74.230
10558.186750 74.230
10558.436750 74.230
10558.686750 74.230
10558.936750 74.229
10559.186750 74.229
10559.436750 74.229
10559.686750 74.229
10559.936750 74.228
10560.186750 74.228
10560.436750 74.228
10560.686750 74.227
10560.936750 74.227
10561.186750 74.227
10561.436750 74.227
10561.686750 74.226
10561.936750 74.226
10562.186750 74.226
10562.436750 74.226
10562.686750 74.225
10562.936750 74.225
10563.186750 74.225
10563.436750 74.225
10563.686749 74.224
10563.936749 74.224
10564.186749 74.224
10564.436749 74.224
10564.686749 74.223
10564.936749 74.223
10565.186749 74.223
10565.436749 74.222
10565.686749 74.222
10565.936749 74.222
10566.186749 74.222
10566.436749 74.221
10566.686749 74.221
10566.936749 74.221
10567.186749 74.221
10567.436749 74.220
10567.686749 74.220
10567.936749 74.220
10568.186749 74.220
10568.436749 74.219
10568.686749 74.219
10568.936749 74.219
10569.186749 74.219
10569.436749 74.218
10569.686749 74.218
10569.936749 74.218
10570.186749 74.218
10570.436749 74.217
10570.686749 74.217
10570.936749 74.217
10571.186749 74.216
10571.436749 74.216
10571.686749 74.216
10571.936749 74.216
10572.186749 74.215
10572.436749 74.215
10572.686749 74.215
10572.936749 74.215
10573.186749 74.214
10573.436749 74.214
10573.686749 74.214
10573.936749 74.214
10574.186749 74.213
10574.436749 74.213
10574.686749 74.213
10574.936749 74.213
10575.186749 74.212
10575.436749 74.212
10575.686749 74.212
10575.936749 74.211
10576.186749 74.211
10576.436749 74.211
10576.686749 74.211
10576.936749 74.210
10577.186749 74.210
10577.436749 74.210
10577.686749 74.210
10577.936749 74.209
10578.186749 74.209
10578.436749 74.209
10578.686749 74.209
10578.936749 74.208
10579.186749 74.208
10579.436749 74.208
10579.686749 74.208
10579.936749 74.207
10580.186749 74.207
10580.436748 74.207
10580.686748 74.207
10580.936748 74.206
10581.186748 74.206
10581.436748 74.206
10581.686748 74.205
10581.936748 74.205
10582.186748 74.205
10582.436748 74.205
10582.686748 74.204
10582.936748 74.204
10583.186748 74.204
10583.436748 74.204
10583.686748 74.203
10583.936748 74.203
10584.186748 74.203
10584.436748 74.203
10584.686748 74.202
10584.936748 74.202
10585.186748 74.202
10585.436748 74.202
10585.686748 74.201
10585.936748 74.201
10586.186748 74.201
10586.436748 74.201
10586.686748 74.200
10586.936748 74.200
10587.186748 74.200
10587.436748 74.200
10587.686748 74.199
10587.936748 74.199
10588.186748 74.199
10588.436748 74.198
10588.686748 74.198
10588.936748 74.198
10589.186748 74.198
10589.436748 74.197
10589.686748 74.197
10589.936748 74.197
10590.186748 74.197
10590.436748 74.196
10590.686748 74.196
10590.936748 74.196
10591.186748 74.196
10591.436748 74.195
10591.686748 74.195
10591.936748 74.195
10592.186748 74.195
10592.436748 74.194
10592.686748 74.194
10592.936748 74.194
10593.186748 74.194
10593.436748 74.193
10593.686748 74.193
10593.936748 74.193
10594.186748 74.192
10594.436748 74.192
10594.686748 74.192
10594.936748 74.192
10595.186748 74.191
10595.436748 74.191
10595.686748 74.191
10595.936748 74.191
10596.186748 74.190
10596.436748 74.190
10596.686748 74.190
10596.936748 74.190
10597.186747 74.189
10597.436747 74.189
10597.686747 74.189
10597.936747 74.189
10598.186747 74.188
10598.436747 74.188
10598.686747 74.188
10598.936747 74.188
10599.186747 74.187
10599.436747 74.187
10599.686747 74.187
10599.936747 74.187
10600.186747 74.186
10600.436747 74.186
10600.686747 74.186
10600.936747 74.185
10601.186747 74.185
10601.436747 74.185
10601.686747 74.185
10601.936747 74.184
10602.186747 74.184
10602.436747 74.184
10602.686747 74.184
10602.936747 74.183
10603.186747 74.183
10603.436747 74.183
10603.686747 74.183
10603.936747 74.182
10604.186747 74.182
10604.436747 74.182
10604.686747 74.182
10604.936747 74.181
10605.186747 74.181
10605.436747 74.181
10605.686747 74.181
10605.936747 74.180
10606.186747 74.180
10606.436747 74.180
10606.686747 74.180
10606.936747 74.179
10607.186747 74.179
10607.436747 74.179
10607.686747 74.178
10607.936747 74.178
10608.186747 74.178
10608.436747 74.178
10608.686747 74.177
10608.936747 74.177
10609.186747 74.177
10609.436747 74.177
10609.686747 74.176
10609.936747 74.176
10610.186747 74.176
10610.436747 74.176
10610.686747 74.175
10610.936747 74.175
10611.186747 74.175
10611.436747 74.175
10611.686747 74.174
10611.936747 74.174
10612.186747 74.174
10612.436747 74.174
10612.686747 74.173
10612.936747 74.173
10613.186747 74.173
10613.436747 74.173
10613.686747 74.172
10613.936746 74.172
10614.186746 74.172
10614.436746 74.172
10614.686746 74.171
10614.936746 74.171
10615.186746 74.171
10615.436746 74.170
10615.686746 74.170
10615.936746 74.170
10616.186746 74.170
10616.436746 74.169
10616.686746 74.169
10616.936746 74.169
10617.186746 74.169
10617.436746 74.168
10617.686746 74.168
10617.936746 74.168
10618.186746 74.168
10618.436746 74.167
10618.686746 74.167
10618.936746 74.167
10619.186746 74.167
10619.436746 74.166
10619.686746 74.166
10619.936746 74.166
10620.186746 74.166
10620.436746 74.165
10620.686746 74.165
10620.936746 74.165
10621.186746 74.165
10621.436746 74.164
10621.686746 74.164
10621.936746 74.164
10622.186746 74.164
10622.436746 74.163
10622.686746 74.163
10622.936746 74.163
10623.186746 74.162
10623.436746 74.162
10623.686746 74.162
10623.936746 74.162
10624.186746 74.161
10624.436746 74.161
10624.686746 74.161
10624.936746 74.161
10625.186746 74.160
10625.436746 74.160
10625.686746 74.160
10625.936746 74.160
10626.186746 74.159
10626.436746 74.159
10626.686746 74.159
10626.936746 74.159
10627.186746 74.158
10627.436746 74.158
10627.686746 74.158
10627.936746 74.158
10628.186746 74.157
10628.436746 74.157
10628.686746 74.157
10628.936746 74.157
10629.186746 74.156
10629.436746 74.156
10629.686746 74.156
10629.936746 74.156
10630.186746 74.155
10630.436746 74.155
10630.686745 74.155
10630.936745 74.155
10631.186745 74.154
10631.436745 74.154
10631.686745 74.154
10631.936745 74.154
10632.186745 74.153
10632.436745 74.153
10632.686745 74.153
10632.936745 74.152
10633.186745 74.152
10633.436745 74.152
10633.686745 74.152
10633.936745 74.151
10634.186745 74.151
10634.436745 74.151
10634.686745 74.151
10634.936745 74.150
10635.186745 74.150
10635.436745 74.150
10635.686745 74.150
10635.936745 74.149
10636.186745 74.149
10636.436745 74.149
10636.686745 74.149
10636.936745 74.148
10637.186745 74.148
10637.436745 74.148
10637.686745 74.148
10637.936745 74.147
10638.186745 74.147
10638.436745 74.147
10638.686745 74.147
10638.936745 74.146
10639.186745 74.146
10639.436745 74.146
10639.686745 74.146
10639.936745 74.145
10640.186745 74.145
10640.436745 74.145
10640.686745 74.145
10640.936745 74.144
10641.186745 74.144
10641.436745 74.144
10641.686745 74.144
10641.936745 74.143
10642.186745 74.143
10642.436745 74.143
10642.686745 74.142
10642.936745 74.142
10643.186745 74.142
10643.436745 74.142
10643.686745 74.141
10643.936745 74.141
10644.186745 74.141
10644.436745 74.141
10644.686745 74.140
10644.936745 74.140
10645.186745 74.140
10645.436745 74.140
10645.686745 74.139
10645.936745 74.139
10646.186745 74.139
10646.436745 74.139
10646.686745 74.138
10646.936745 74.138
10647.186745 74.138
10647.436744 74.138
10647.686744 74.137
10647.936744 74.137
10648.186744 74.137
10648.436744 74.137
10648.686744 74.136
10648.936744 74.136
10649.186744 74.136
10649.436744 74.136
10649.686744 74.135
10649.936744 74.135
10650.186744 74.135
10650.436744 74.135
10650.686744 74.134
10650.936744 74.134
10651.186744 74.134
10651.436744 74.134
10651.686744 74.133
10651.936744 74.133
10652.186744 74.133
10652.436744 74.133
10652.686744 74.132
10652.936744 74.132
10653.186744 74.132
10653.436744 74.132
10653.686744 74.131
10653.936744 74.131
10654.186744 74.131
10654.436744 74.131
10654.686744 74.130
10654.936744 74.130
10655.186744 74.130
10655.436744 74.129
10655.686744 74.129
10655.936744 74.129
10656.186744 74.129
10656.436744 74.128
10656.686744 74.128
10656.936744 74.128
10657.186744 74.128
10657.436744 74.127
10657.686744 74.127
10657.936744 74.127
10658.186744 74.127
10658.436744 74.126
10658.686744 74.126
10658.936744 74.126
10659.186744 74.126
10659.436744 74.125
10659.686744 74.125
10659.936744 74.125
10660.186744 74.125
10660.436744 74.124
10660.686744 74.124
10660.936744 74.124
10661.186744 74.124
10661.436744 74.123
10661.686744 74.123
10661.936744 74.123
10662.186744 74.123
10662.436744 74.122
10662.686744 74.122
10662.936744 74.122
10663.186744 74.122
10663.436744 74.121
10663.686744 74.121
10663.936744 74.121
10664.186743 74.121
10664.436743 74.120
10664.686743 74.120
10664.936743 74.120
10665.186743 74.120
10665.436743 74.119
10665.686743 74.119
10665.936743 74.119
10666.186743 74.119
10666.436743 74.118
10666.686743 74.118
10666.936743 74.118
10667.186743 74.118
10667.436743 74.117
10667.686743 74.117
10667.936743 74.117
10668.186743 74.117
10668.436743 74.116
10668.686743 74.116
10668.936743 74.116
10669.186743 74.116
10669.436743 74.115
10669.686743 74.115
10669.936743 74.115
10670.186743 74.115
10670.436743 74.114
10670.686743 74.114
10670.936743 74.114
10671.186743 74.114
10671.436743 74.113
10671.686743 74.113
10671.936743 74.113
10672.186743 74.113
10672.436743 74.112
10672.686743 74.112
10672.936743 74.112
10673.186743 74.111
10673.436743 74.111
10673.686743 74.111
10673.936743 74.111
10674.186743 74.110
10674.436743 74.110
10674.686743 74.110
10674.936743 74.110
10675.186743 74.109
10675.436743 74.109
10675.686743 74.109
10675.936743 74.109
10676.186743 74.108
10676.436743 74.108
10676.686743 74.108
10676.936743 74.108
10677.186743 74.107
10677.436743 74.107
10677.686743 74.107
10677.936743 74.107
10678.186743 74.106
10678.436743 74.106
10678.686743 74.106
10678.936743 74.106
10679.186743 74.105
10679.436743 74.105
10679.686743 74.105
10679.936743 74.105
10680.186743 74.104
10680.436743 74.104
10680.686743 74.104
10680.936742 74.104
10681.186742 74.103
10681.436742 74.103
10681.686742 74.103
10681.936742 74.103
10682.186742 74.102
10682.436742 74.102
10682.686742 74.102
10682.936742 74.102
10683.186742 74.101
10683.436742 74.101
10683.686742 74.101
10683.936742 74.101
10684.186742 74.100
10684.436742 74.100
10684.686742 74.100
10684.936742 74.100
10685.186742 74.099
10685.436742 74.099
10685.686742 74.099
10685.936742 74.099
10686.186742 74.098
10686.436742 74.098
10686.686742 74.098
10686.936742 74.098
10687.186742 74.097
10687.436742 74.097
10687.686742 74.097
10687.936742 74.097
10688.186742 74.096
10688.436742 74.096
10688.686742 74.096
10688.936742 74.096
10689.186742 74.095
10689.436742 74.095
10689.686742 74.095
10689.936742 74.095
10690.186742 74.094
10690.436742 74.094
10690.686742 74.094
10690.936742 74.094
10691.186742 74.093
10691.436742 74.093
10691.686742 74.093
10691.936742 74.093
10692.186742 74.092
10692.436742 74.092
10692.686742 74.092
10692.936742 74.092
10693.186742 74.091
10693.436742 74.091
10693.686742 74.091
10693.936742 74.091
10694.186742 74.090
10694.436742 74.090
10694.686742 74.090
10694.936742 74.090
10695.186742 74.089
10695.436742 74.089
10695.686742 74.089
10695.936742 74.089
10696.186742 74.088
10696.436742 74.088
10696.686742 74.088
10696.936742 74.088
10697.186742 74.087
10697.436742 74.087
10697.686742 74.087
10697.936741 74.087
10698.186741 74.086
10698.436741 74.086
10698.686741 74.086
10698.936741 74.086
10699.186741 74.085
10699.436741 74.085
10699.686741 74.085
10699.936741 74.085
10700.186741 74.084
10700.436741 74.084
10700.686741 74.084
10700.936741 74.084
10701.186741 74.083
10701.436741 74.083
10701.686741 74.083
10701.936741 74.083
10702.186741 74.082
10702.436741 74.082
10702.686741 74.082
10702.936741 74.082
10703.186741 74.081
10703.436741 74.081
10703.686741 74.081
10703.936741 74.081
10704.186741 74.080
10704.436741 74.080
10704.686741 74.080
10704.936741 74.080
10705.186741 74.079
10705.436741 74.079
10705.686741 74.079
10705.936741 74.079
10706.186741 74.078
10706.436741 74.078
10706.686741 74.078
10706.936741 74.078
10707.186741 74.077
10707.436741 74.077
10707.686741 74.077
10707.936741 74.077
10708.186741 74.076
10708.436741 74.076
10708.686741 74.076
10708.936741 74.076
10709.186741 74.075
10709.436741 74.075
10709.686741 74.075
10709.936741 74.075
10710.186741 74.074
10710.436741 74.074
10710.686741 74.074
10710.936741 74.074
10711.186741 74.073
10711.436741 74.073
10711.686741 74.073
10711.936741 74.073
10712.186741 74.072
10712.436741 74.072
10712.686741 74.072
10712.936741 74.072
10713.186741 74.071
10713.436741 74.071
10713.686741 74.071
10713.936741 74.071
10714.186741 74.070
10714.436741 74.070
10714.686740 74.070
10714.936740 74.070
10715.186740 74.069
10715.436740 74.069
10715.686740 74.069
10715.936740 74.069
10716.186740 74.068
10716.436740 74.068
10716.686740 74.068
10716.936740 74.068
10717.186740 74.067
10717.436740 74.067
10717.686740 74.067
10717.936740 74.067
10718.186740 74.066
10718.436740 74.066
10718.686740 74.066
10718.936740 74.066
10719.186740 74.065
10719.436740 74.065
10719.686740 74.065
10719.936740 74.065
10720.186740 74.064
10720.436740 74.064
10720.686740 74.064
10720.936740 74.064
10721.186740 74.063
10721.436740 74.063
10721.686740 74.063
10721.936740 74.063
10722.186740 74.062
10722.436740 74.062
10722.686740 74.062
10722.936740 74.062
10723.186740 74.061
10723.436740 74.061
10723.686740 74.061
10723.936740 74.061
10724.186740 74.060
10724.436740 74.060
10724.686740 74.060
10724.936740 74.060
10725.186740 74.059
10725.436740 74.059
10725.686740 74.059
10725.936740 74.059
10726.186740 74.058
10726.436740 74.058
10726.686740 74.058
10726.936740 74.058
10727.186740 74.057
10727.436740 74.057
10727.686740 74.057
10727.936740 74.057
10728.186740 74.056
10728.436740 74.056
10728.686740 74.056
10728.936740 74.056
10729.186740 74.055
10729.436740 74.055
10729.686740 74.055
10729.936740 74.055
10730.186740 74.054
10730.436740 74.054
10730.686740 74.054
10730.936740 74.054
10731.186740 74.053
10731.436739 74.053
10731.686739 74.053
10731.936739 74.053
10732.186739 74.052
10732.436739 74.052
10732.686739 74.052
10732.936739 74.052
10733.186739 74.051
10733.436739 74.051
10733.686739 74.051
10733.936739 74.051
10734.186739 74.050
10734.436739 74.050
10734.686739 74.050
10734.936739 74.050
10735.186739 74.049
10735.436739 74.049
10735.686739 74.049
10735.936739 74.049
10736.186739 74.048
10736.436739 74.048
10736.686739 74.048
10736.936739 74.048
10737.186739 74.048
10737.436739 74.047
10737.686739 74.047
10737.936739 74.047
10738.186739 74.047
10738.436739 74.046
10738.686739 74.046
10738.936739 74.046
10739.186739 74.046
10739.436739 74.045
10739.686739 74.045
10739.936739 74.045
10740.186739 74.045
10740.436739 74.044
10740.686739 74.044
10740.936739 74.044
10741.186739 74.044
10741.436739 74.043
10741.686739 74.043
10741.936739 74.043
10742.186739 74.043
10742.436739 74.042
10742.686739 74.042
10742.936739 74.042
10743.186739 74.042
10743.436739 74.041
10743.686739 74.041
10743.936739 74.041
10744.186739 74.041
10744.436739 74.040
10744.686739 74.040
10744.936739 74.040
10745.186739 74.040
10745.436739 74.039
10745.686739 74.039
10745.936739 74.039
10746.186739 74.039
10746.436739 74.038
10746.686739 74.038
10746.936739 74.038
10747.186739 74.038
10747.436739 74.037
10747.686739 74.037
10747.936739 74.037
10748.186738 74.037
10748.436738 74.036
10748.686738 74.036
10748.936738 74.036
10749.186738 74.036
10749.436738 74.035
10749.686738 74.035
10749.936738 74.035
10750.186738 74.035
10750.436738 74.034
10750.686738 74.034
10750.936738 74.034
10751.186738 74.034
10751.436738 74.033
10751.686738 74.033
10751.936738 74.033
10752.186738 74.033
10752.436738 74.032
10752.686738 74.032
10752.936738 74.032
10753.186738 74.032
10753.436738 74.032
10753.686738 74.031
10753.936738 74.031
10754.186738 74.031
10754.436738 74.031
10754.686738 74.030
10754.936738 74.030
10755.186738 74.030
10755.436738 74.030
10755.686738 74.029
10755.936738 74.029
10756.186738 74.029
10756.436738 74.029
10756.686738 74.028
10756.936738 74.028
10757.186738 74.028
10757.436738 74.028
10757.686738 74.027
10757.936738 74.027
10758.186738 74.027
10758.436738 74.027
10758.686738 74.026
10758.936738 74.026
10759.186738 74.026
10759.436738 74.026
10759.686738 74.025
10759.936738 74.025
10760.186738 74.025
10760.436738 74.025
10760.686738 74.024
10760.936738 74.024
10761.186738 74.024
10761.436738 74.024
10761.686738 74.023
10761.936738 74.023
10762.186738 74.023
10762.436738 74.023
10762.686738 74.022
10762.936738 74.022
10763.186738 74.022
10763.436738 74.022
10763.686738 74.021
10763.936738 74.021
10764.186738 74.021
10764.436738 74.021
10764.686738 74.020
10764.936737 74.020
10765.186737 74.020
10765.436737 74.020
10765.686737 74.019
10765.936737 74.019
10766.186737 74.019
10766.436737 74.019
10766.686737 74.019
10766.936737 74.018
10767.186737 74.018
10767.436737 74.018
10767.686737 74.018
10767.936737 74.017
10768.186737 74.017
10768.436737 74.017
10768.686737 74.017
10768.936737 74.016
10769.186737 74.016
10769.436737 74.016
10769.686737 74.016
10769.936737 74.015
10770.186737 74.015
10770.436737 74.015
10770.686737 74.015
10770.936737 74.014
10771.186737 74.014
10771.436737 74.014
10771.686737 74.014
10771.936737 74.013
10772.186737 74.013
10772.436737 74.013
10772.686737 74.013
10772.936737 74.012
10773.186737 74.012
10773.436737 74.012
10773.686737 74.012
10773.936737 74.011
10774.186737 74.011
10774.436737 74.011
10774.686737 74.011
10774.936737 74.010
10775.186737 74.010
10775.436737 74.010
10775.686737 74.010
10775.936737 74.009
